manyID,treatyID,Title,Begin,stateID,Signature,Force,End,StateName,gptadID,destaID,StateSignature,StateRatification,StateForce,StateEnd,Rat=Notif,Coder,Source
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,ITA,2000-06-23,2003-04-01,2023-06-30,Italy,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,JAM,2000-06-23,2003-04-01,2023-06-30,Jamaica,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,KEN,2000-06-23,2003-04-01,2023-06-30,Kenya,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,KIR,2000-06-23,2003-04-01,2023-06-30,Kiribati,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,KNA,2000-06-23,2003-04-01,2023-06-30,St. Kitts and Nevis,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,LBR,2000-06-23,2003-04-01,2023-06-30,Liberia,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,LCA,2000-06-23,2003-04-01,2023-06-30,St. Lucia,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,LSO,2000-06-23,2003-04-01,2023-06-30,Lesotho,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,LUX,2000-06-23,2003-04-01,2023-06-30,Luxembourg,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,MDG,2000-06-23,2003-04-01,2023-06-30,Madagascar,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,MHL,2000-06-23,2003-04-01,2023-06-30,Marshall Islands,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,MLI,2000-06-23,2003-04-01,2023-06-30,Mali,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,MOZ,2000-06-23,2003-04-01,2023-06-30,Mozambique,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,MRT,2000-06-23,2003-04-01,2023-06-30,Mauritania,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,MUS,2000-06-23,2003-04-01,2023-06-30,Mauritius,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,MWI,2000-06-23,2003-04-01,2023-06-30,Malawi,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,NAM,2000-06-23,2003-04-01,2023-06-30,Namibia,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,NER,2000-06-23,2003-04-01,2023-06-30,Niger,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,NGA,2000-06-23,2003-04-01,2023-06-30,Nigeria,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,NIU,2000-06-23,2003-04-01,2023-06-30,Niue,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,NLD,2000-06-23,2003-04-01,2023-06-30,Netherlands,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,NRU,2000-06-23,2003-04-01,2023-06-30,Nauru,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,PLW,2000-06-23,2003-04-01,2023-06-30,Palau,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,PNG,2000-06-23,2003-04-01,2023-06-30,Papua New Guinea,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,PRT,2000-06-23,2003-04-01,2023-06-30,Portugal,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,RWA,2000-06-23,2003-04-01,2023-06-30,Rwanda,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,SDN,2000-06-23,2003-04-01,2023-06-30,Sudan,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,SEN,2000-06-23,2003-04-01,2023-06-30,Senegal,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,SLB,2000-06-23,2003-04-01,2023-06-30,Solomon Islands,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,SLE,2000-06-23,2003-04-01,2023-06-30,Sierra Leone,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,STP,2000-06-23,2003-04-01,2023-06-30,Sao Tome and Principe,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,SUR,2000-06-23,2003-04-01,2023-06-30,Suriname,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,SWE,2000-06-23,2003-04-01,2023-06-30,Sweden,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,SWZ,2000-06-23,2003-04-01,2023-06-30,Eswatini,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,SYC,2000-06-23,2003-04-01,2023-06-30,Seychelles,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,TCD,2000-06-23,2003-04-01,2023-06-30,Chad,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,TGO,2000-06-23,2003-04-01,2023-06-30,Togo,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,TON,2000-06-23,2003-04-01,2023-06-30,Tonga,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,TTO,2000-06-23,2003-04-01,2023-06-30,Trinidad amd Tobago,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,TUV,2000-06-23,2003-04-01,2023-06-30,Tuvalu,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,TZA,2000-06-23,2003-04-01,2023-06-30,Tanzania,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,UGA,2000-06-23,2003-04-01,2023-06-30,Uganda,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,VCT,2000-06-23,2003-04-01,2023-06-30,St. Vincent and Grenadines,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,VUT,2000-06-23,2003-04-01,2023-06-30,Vanuatu,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,WSM,2000-06-23,2003-04-01,2023-06-30,Samoa,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,ZAF,2000-06-23,2003-04-01,2023-06-30,South Africa,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,ZMB,2000-06-23,2003-04-01,2023-06-30,Zambia,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,ZWE,2000-06-23,2003-04-01,2023-06-30,Zimbabwe,NA,253,2000-06-23,NA,NA,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,CYP,2000-06-23,2003-04-01,2023-06-30,Cyprus,NA,253,NA,NA,2004-05-01,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,CZE,2000-06-23,2003-04-01,2023-06-30,Czech Republic,NA,253,NA,NA,2004-05-01,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,EST,2000-06-23,2003-04-01,2023-06-30,Estonia,NA,253,NA,NA,2004-05-01,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,HUN,2000-06-23,2003-04-01,2023-06-30,Hungary,NA,253,NA,NA,2004-05-01,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,LTU,2000-06-23,2003-04-01,2023-06-30,Lithuania,NA,253,NA,NA,2004-05-01,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,LVA,2000-06-23,2003-04-01,2023-06-30,Latvia,NA,253,NA,NA,2004-05-01,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,MLT,2000-06-23,2003-04-01,2023-06-30,Malta,NA,253,NA,NA,2004-05-01,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,POL,2000-06-23,2003-04-01,2023-06-30,Poland,NA,253,NA,NA,2004-05-01,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,SVK,2000-06-23,2003-04-01,2023-06-30,Slovakia,NA,253,NA,NA,2004-05-01,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,SVN,2000-06-23,2003-04-01,2023-06-30,Slovenia,NA,253,NA,NA,2004-05-01,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,TLS,2000-06-23,2003-04-01,2023-06-30,East Timor,NA,253,NA,NA,1905-06-27,2023-06-30,,Jael,https://www.eeas.europa.eu/timor-leste/european-union-and-timor-leste_en?s=254
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,BGR,2000-06-23,2003-04-01,2023-06-30,Bulgaria,NA,253,NA,NA,2007-01-01,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,ROU,2000-06-23,2003-04-01,2023-06-30,Romania,NA,253,NA,NA,2007-01-01,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,HRV,2000-06-23,2003-04-01,2023-06-30,Croatia,NA,253,NA,NA,2013-07-01,2023-06-30,,Jael,
COTONO_2000A,COTONO_2000A,Cotonou Agreement,2000-06-23,SOM,2000-06-23,2003-04-01,2023-06-30,Somalia,NA,253,NA,NA,2013-06-08,2023-06-30,,Jael,https://data.consilium.europa.eu/doc/document/ST-2118-2013-INIT/en/pdf
CRBBCC_2000O,CRBBCC_2000O,Caribbean Community (CARICOM) Cuba,2000-07-05,ATG,2000-07-05,2001-01-01,9999-12-31,Antigua and Barbuda,69,174,2000-07-05,NA,NA,9999-12-31,,Jael,
CRBBCC_2000O,CRBBCC_2000O,Caribbean Community (CARICOM) Cuba,2000-07-05,BHS,2000-07-05,2001-01-01,9999-12-31,Bahamas,69,174,2000-07-05,NA,NA,9999-12-31,,Jael,
CRBBCC_2000O,CRBBCC_2000O,Caribbean Community (CARICOM) Cuba,2000-07-05,BLZ,2000-07-05,2001-01-01,9999-12-31,Belize,69,174,2000-07-05,NA,NA,9999-12-31,,Jael,
CRBBCC_2000O,CRBBCC_2000O,Caribbean Community (CARICOM) Cuba,2000-07-05,BRB,2000-07-05,2001-01-01,9999-12-31,Barbados,69,174,2000-07-05,NA,NA,9999-12-31,,Jael,
CRBBCC_2000O,CRBBCC_2000O,Caribbean Community (CARICOM) Cuba,2000-07-05,CUB,2000-07-05,2001-01-01,9999-12-31,Cuba,69,174,2000-07-05,NA,NA,9999-12-31,,Jael,
CRBBCC_2000O,CRBBCC_2000O,Caribbean Community (CARICOM) Cuba,2000-07-05,DMA,2000-07-05,2001-01-01,9999-12-31,Dominica,69,174,2000-07-05,NA,NA,9999-12-31,,Jael,
CRBBCC_2000O,CRBBCC_2000O,Caribbean Community (CARICOM) Cuba,2000-07-05,GRD,2000-07-05,2001-01-01,9999-12-31,Grenada,69,174,2000-07-05,NA,NA,9999-12-31,,Jael,
CRBBCC_2000O,CRBBCC_2000O,Caribbean Community (CARICOM) Cuba,2000-07-05,GUY,2000-07-05,2001-01-01,9999-12-31,Guyana,69,174,2000-07-05,NA,NA,9999-12-31,,Jael,
CRBBCC_2000O,CRBBCC_2000O,Caribbean Community (CARICOM) Cuba,2000-07-05,HTI,2000-07-05,2001-01-01,9999-12-31,Haiti,69,174,2000-07-05,NA,NA,9999-12-31,,Jael,
CRBBCC_2000O,CRBBCC_2000O,Caribbean Community (CARICOM) Cuba,2000-07-05,JAM,2000-07-05,2001-01-01,9999-12-31,Jamaica,69,174,2000-07-05,NA,NA,9999-12-31,,Jael,
CRBBCC_2000O,CRBBCC_2000O,Caribbean Community (CARICOM) Cuba,2000-07-05,KNA,2000-07-05,2001-01-01,9999-12-31,St. Kitts and Nevis,69,174,2000-07-05,NA,NA,9999-12-31,,Jael,
CRBBCC_2000O,CRBBCC_2000O,Caribbean Community (CARICOM) Cuba,2000-07-05,LCA,2000-07-05,2001-01-01,9999-12-31,St. Lucia,69,174,2000-07-05,NA,NA,9999-12-31,,Jael,
CRBBCC_2000O,CRBBCC_2000O,Caribbean Community (CARICOM) Cuba,2000-07-05,MSR,2000-07-05,2001-01-01,9999-12-31,Montserrat,69,174,2000-07-05,NA,NA,9999-12-31,,Jael,
CRBBCC_2000O,CRBBCC_2000O,Caribbean Community (CARICOM) Cuba,2000-07-05,SUR,2000-07-05,2001-01-01,9999-12-31,Suriname,69,174,2000-07-05,NA,NA,9999-12-31,,Jael,
CRBBCC_2000O,CRBBCC_2000O,Caribbean Community (CARICOM) Cuba,2000-07-05,TTO,2000-07-05,2001-01-01,9999-12-31,Trinidad and Tobago,69,174,2000-07-05,NA,NA,9999-12-31,,Jael,
CRBBCC_2000O,CRBBCC_2000O,Caribbean Community (CARICOM) Cuba,2000-07-05,VCT,2000-07-05,2001-01-01,9999-12-31,St. Vincent and Grenadines,69,174,2000-07-05,NA,NA,9999-12-31,,Jael,
CUB-ECU[NA]_2000O,CUB-ECU[NA]_2000O,Cuba Ecuador,2000-05-10,CUB,2000-05-10,2001-03-13,9999-12-31,Cuba,NA,265,2000-05-10,2000-10-11,2001-03-13,9999-12-31,,Jael,
CUB-ECU[NA]_2000O,CUB-ECU[NA]_2000O,Cuba Ecuador,2000-05-10,ECU,2000-05-10,2001-03-13,9999-12-31,Ecuador,NA,265,2000-05-10,2001-03-02,2001-03-13,9999-12-31,,Jael,
CUB-MEX[NA]_2000O,CUB-MEX[NA]_2000O,Cuba Mexico,2000-10-17,CUB,2000-10-17,2001-02-28,9999-12-31,Cuba,NA,268,2000-10-17,2000-12-07,2001-02-28,9999-12-31,,Jael,
CUB-MEX[NA]_2000O,CUB-MEX[NA]_2000O,Cuba Mexico,2000-10-17,MEX,2000-10-17,2001-02-28,9999-12-31,Mexico,NA,268,2000-10-17,2001-02-06,2001-02-28,9999-12-31,,Jael,
CUB-PRY[NA]_2000O,CUB-PRY[NA]_2000O,Cuba Paraguay,2000-11-20,CUB,2000-11-20,2001-04-25,NA,Cuba,NA,270,2000-11-20,2001-03-09,2001-04-25,NA,,Jael,
CUB-PRY[NA]_2000O,CUB-PRY[NA]_2000O,Cuba Paraguay,2000-11-20,PRY,2000-11-20,2001-04-25,NA,Paraguay,NA,270,2000-11-20,2001-04-25,2001-04-25,NA,,Jael,
EFTMCD_2000O,EFTMCD_2000O,EFTA Macedonia,2000-06-19,CHE,2000-06-19,2002-05-01,9999-12-31,Switzerland,200,389,2000-06-19,NA,NA,9999-12-31,,Jael,
EFTMCD_2000O,EFTMCD_2000O,EFTA Macedonia,2000-06-19,ISL,2000-06-19,2002-05-01,9999-12-31,Iceland,200,389,2000-06-19,NA,NA,9999-12-31,,Jael,
EFTMCD_2000O,EFTMCD_2000O,EFTA Macedonia,2000-06-19,LIE,2000-06-19,2002-05-01,9999-12-31,Liechtenstein,200,389,2000-06-19,NA,NA,9999-12-31,,Jael,
EFTMCD_2000O,EFTMCD_2000O,EFTA Macedonia,2000-06-19,MKD,2000-06-19,2002-05-01,9999-12-31,North Macedonia,200,389,2000-06-19,NA,NA,9999-12-31,,Jael,
EFTMCD_2000O,EFTMCD_2000O,EFTA Macedonia,2000-06-19,NOR,2000-06-19,2002-05-01,9999-12-31,Norway,200,389,2000-06-19,NA,NA,9999-12-31,,Jael,
MXCNRT_2000O,MXCNRT_2000O,Mexico Northern Triangle,2000-06-29,GTM,2000-06-29,2001-03-15,9999-12-31,Guatemala,298,612,2000-06-29,NA,2001-03-15,9999-12-31,,Jael,
MXCNRT_2000O,MXCNRT_2000O,Mexico Northern Triangle,2000-06-29,HND,2000-06-29,2001-03-15,9999-12-31,Honduras,298,612,2000-06-29,NA,2001-06-01,9999-12-31,,Jael,
MXCNRT_2000O,MXCNRT_2000O,Mexico Northern Triangle,2000-06-29,MEX,2000-06-29,2001-03-15,9999-12-31,Mexico,298,612,2000-06-29,NA,2001-03-15,9999-12-31,,Jael,
MXCNRT_2000O,MXCNRT_2000O,Mexico Northern Triangle,2000-06-29,SLV,2000-06-29,2001-03-15,9999-12-31,El Salvador,298,612,2000-06-29,NA,2001-03-15,9999-12-31,,Jael,
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,AUT,2000-03-23,2000-07-01,9999-12-31,Austria,157,330,2000-03-23,NA,2000-07-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,BEL,2000-03-23,2000-07-01,9999-12-31,Belgium,157,330,2000-03-23,NA,2000-07-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,DEU,2000-03-23,2000-07-01,9999-12-31,Germany,157,330,2000-03-23,NA,2000-07-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,DNK,2000-03-23,2000-07-01,9999-12-31,Denmark,157,330,2000-03-23,NA,2000-07-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,EC,2000-03-23,2000-07-01,9999-12-31,European Community,157,330,2000-03-23,NA,2000-07-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,ESP,2000-03-23,2000-07-01,9999-12-31,Spain,157,330,2000-03-23,NA,2000-07-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,FIN,2000-03-23,2000-07-01,9999-12-31,Finland,157,330,2000-03-23,NA,2000-07-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,FRA,2000-03-23,2000-07-01,9999-12-31,France,157,330,2000-03-23,NA,2000-07-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,GBR,2000-03-23,2000-07-01,9999-12-31,United Kingdom,157,330,2000-03-23,NA,2000-07-01,2020-02-01,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,GRC,2000-03-23,2000-07-01,9999-12-31,Greece,157,330,2000-03-23,NA,2000-07-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,IRL,2000-03-23,2000-07-01,9999-12-31,Ireland,157,330,2000-03-23,NA,2000-07-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,ITA,2000-03-23,2000-07-01,9999-12-31,Italy,157,330,2000-03-23,NA,2000-07-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,LUX,2000-03-23,2000-07-01,9999-12-31,Luxembourg,157,330,2000-03-23,NA,2000-07-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,MEX,2000-03-23,2000-07-01,9999-12-31,Mexico,157,330,2000-03-23,NA,2000-07-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,NLD,2000-03-23,2000-07-01,9999-12-31,Netherlands,157,330,2000-03-23,NA,2000-07-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,PRT,2000-03-23,2000-07-01,9999-12-31,Portugal,157,330,2000-03-23,NA,2000-07-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,SWE,2000-03-23,2000-07-01,9999-12-31,Sweden,157,330,2000-03-23,NA,2000-07-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,CYP,2000-03-23,2000-07-01,9999-12-31,Cyprus,157,330,NA,NA,2004-05-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,CZE,2000-03-23,2000-07-01,9999-12-31,Czech Republic,157,330,NA,NA,2004-05-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,EST,2000-03-23,2000-07-01,9999-12-31,Estonia,157,330,NA,NA,2004-05-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,HUN,2000-03-23,2000-07-01,9999-12-31,Hungary,157,330,NA,NA,2004-05-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,LTU,2000-03-23,2000-07-01,9999-12-31,Lithuania,157,330,NA,NA,2004-05-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,LVA,2000-03-23,2000-07-01,9999-12-31,Latvia,157,330,NA,NA,2004-05-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,MLT,2000-03-23,2000-07-01,9999-12-31,Malta,157,330,NA,NA,2004-05-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,POL,2000-03-23,2000-07-01,9999-12-31,Poland,157,330,NA,NA,2004-05-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,SVK,2000-03-23,2000-07-01,9999-12-31,Slovakia,157,330,NA,NA,2004-05-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,SVN,2000-03-23,2000-07-01,9999-12-31,Slovenia,157,330,NA,NA,2004-05-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,BGR,2000-03-23,2000-07-01,9999-12-31,Bulgaria,157,330,NA,NA,2007-01-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,ROU,2000-03-23,2000-07-01,9999-12-31,Romania,157,330,NA,NA,2007-01-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
ECMEXC_2000O,ECMEXC_2000O,EC Mexico,2000-03-23,HRV,2000-03-23,2000-07-01,9999-12-31,Croatia,157,330,NA,NA,2013-07-01,9999-12-31,,Jael,http://www.economia-snci.gob.mx/sic_php/pages/bruselas/business/ue_mexico_fta.htm
USA-VNM[NA]_2000O,USA-VNM[NA]_2000O,United States Viet Nam,2000-07-13,USA,2000-07-13,2001-12-10,9999-12-31,United States of America,351,687,2000-07-13,NA,2001-12-10,9999-12-31,,Jael,
