"manyID","treatyID","Title","Beg","stateID","Signature","Force","StateName","gptadID","destaID","changes"
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","EGY","1997",NA,"Egypt",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","ESH","1997",NA,"Western Sahara",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","ETH","1997",NA,"Ethiopia",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","GAB","1997",NA,"Gabon",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","GHA","1997",NA,"Ghana",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","GIN","1997",NA,"Guinea",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","GMB","1997",NA,"Gambia",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","GNB","1997",NA,"Guinea-Bissau",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","GNQ","1997",NA,"Equatorial Guinea",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","KEN","1997",NA,"Kenya",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","LBR","1997",NA,"Liberia",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","LBY","1997",NA,"Libya",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","LSO","1997",NA,"Lesotho",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","MDG","1997",NA,"Madagascar",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","MLI","1997",NA,"Mali",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","MOZ","1997",NA,"Mozambique",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","MRT","1997",NA,"Mauritania",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","MUS","1997",NA,"Mauritius",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","MWI","1997",NA,"Malawi",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","NAM","1997",NA,"Namibia",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","NER","1997",NA,"Niger",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","NGA","1997",NA,"Nigeria",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","RWA","1997",NA,"Rwanda",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","SDN","1997",NA,"Sudan",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","SEN","1997",NA,"Senegal",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","SLE","1997",NA,"Sierra Leone",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","SOM","1997",NA,"Somalia",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","STP","1997",NA,"São Tomé & Príncipe",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","SWZ","1997",NA,"Eswatini",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","SYC","1997",NA,"Seychelles",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","TCD","1997",NA,"Chad",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","TGO","1997",NA,"Togo",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","TUN","1997",NA,"Tunisia",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","TZA","1997",NA,"Tanzania",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","UGA","1997",NA,"Uganda",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","ZAF","1997",NA,"South Africa",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","ZMB","1997",NA,"Zambia",NA,"3",0
"AECSAA_1997O","AECSAA_1997O","African Economic Community South Africa Accession","1997","ZWE","1997",NA,"Zimbabwe",NA,"3",0
"WA05BA_1997O","WA05BA_1997O","West African Economic And Monetary Union Guinea-Bissau Accession","1997","BEN","1997",NA,"Benin",NA,"688",0
"WA05BA_1997O","WA05BA_1997O","West African Economic And Monetary Union Guinea-Bissau Accession","1997","BFA","1997",NA,"Burkina Faso",NA,"688",0
"WA05BA_1997O","WA05BA_1997O","West African Economic And Monetary Union Guinea-Bissau Accession","1997","CIV","1997",NA,"Côte d’Ivoire",NA,"688",0
"WA05BA_1997O","WA05BA_1997O","West African Economic And Monetary Union Guinea-Bissau Accession","1997","GNB","1997",NA,"Guinea-Bissau",NA,"688",0
"WA05BA_1997O","WA05BA_1997O","West African Economic And Monetary Union Guinea-Bissau Accession","1997","MLI","1997",NA,"Mali",NA,"688",0
"WA05BA_1997O","WA05BA_1997O","West African Economic And Monetary Union Guinea-Bissau Accession","1997","NER","1997",NA,"Niger",NA,"688",0
"WA05BA_1997O","WA05BA_1997O","West African Economic And Monetary Union Guinea-Bissau Accession","1997","SEN","1997",NA,"Senegal",NA,"688",0
"WA05BA_1997O","WA05BA_1997O","West African Economic And Monetary Union Guinea-Bissau Accession","1997","TGO","1997",NA,"Togo",NA,"688",0
"LAO-MMR[FLA]_1997O","LAO-MMR[FLA]_1997O","Association Of South East Asian Nations (ASEAN) FTA Laos Myanmar Accession","1997","BRN","1997",NA,"Brunei",NA,"64",0
"LAO-MMR[FLA]_1997O","LAO-MMR[FLA]_1997O","Association Of South East Asian Nations (ASEAN) FTA Laos Myanmar Accession","1997","IDN","1997",NA,"Indonesia",NA,"64",0
"LAO-MMR[FLA]_1997O","LAO-MMR[FLA]_1997O","Association Of South East Asian Nations (ASEAN) FTA Laos Myanmar Accession","1997","LAO","1997",NA,"Laos",NA,"64",0
"LAO-MMR[FLA]_1997O","LAO-MMR[FLA]_1997O","Association Of South East Asian Nations (ASEAN) FTA Laos Myanmar Accession","1997","MMR","1997",NA,"Myanmar (Burma)",NA,"64",0
"LAO-MMR[FLA]_1997O","LAO-MMR[FLA]_1997O","Association Of South East Asian Nations (ASEAN) FTA Laos Myanmar Accession","1997","MYS","1997",NA,"Malaysia",NA,"64",0
"LAO-MMR[FLA]_1997O","LAO-MMR[FLA]_1997O","Association Of South East Asian Nations (ASEAN) FTA Laos Myanmar Accession","1997","PHL","1997",NA,"Philippines",NA,"64",0
"LAO-MMR[FLA]_1997O","LAO-MMR[FLA]_1997O","Association Of South East Asian Nations (ASEAN) FTA Laos Myanmar Accession","1997","SGP","1997",NA,"Singapore",NA,"64",0
"LAO-MMR[FLA]_1997O","LAO-MMR[FLA]_1997O","Association Of South East Asian Nations (ASEAN) FTA Laos Myanmar Accession","1997","THA","1997",NA,"Thailand",NA,"64",0
"LAO-MMR[FLA]_1997O","LAO-MMR[FLA]_1997O","Association Of South East Asian Nations (ASEAN) FTA Laos Myanmar Accession","1997","VNM","1997",NA,"Vietnam",NA,"64",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","AGO","1997",NA,"Angola",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","BDI","1997",NA,"Burundi",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","COD","1997",NA,"Congo - Kinshasa",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","COM","1997",NA,"Comoros",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","DJI","1997",NA,"Djibouti",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","ERI","1997",NA,"Eritrea",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","ETH","1997",NA,"Ethiopia",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","KEN","1997",NA,"Kenya",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","LSO","1997",NA,"Lesotho",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","MDG","1997",NA,"Madagascar",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","MOZ","1997",NA,"Mozambique",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","MUS","1997",NA,"Mauritius",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","MWI","1997",NA,"Malawi",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","NAM","1997",NA,"Namibia",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","RWA","1997",NA,"Rwanda",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","SDN","1997",NA,"Sudan",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","SWZ","1997",NA,"Eswatini",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","SYC","1997",NA,"Seychelles",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","TZA","1997",NA,"Tanzania",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","UGA","1997",NA,"Uganda",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","ZMB","1997",NA,"Zambia",NA,"243",0
"LSO-MOZ[AWL]_1997O","LSO-MOZ[AWL]_1997O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Lesotho Mozambique","1997","ZWE","1997",NA,"Zimbabwe",NA,"243",0
"SA04CA_1997O","SA04CA_1997O","Southern African Development Community (SADC) DR Congo Accession","1997","BWA","1997",NA,"Botswana",NA,"672",0
"SA04CA_1997O","SA04CA_1997O","Southern African Development Community (SADC) DR Congo Accession","1997","COD","1997",NA,"Congo - Kinshasa",NA,"672",0
"SA04CA_1997O","SA04CA_1997O","Southern African Development Community (SADC) DR Congo Accession","1997","LSO","1997",NA,"Lesotho",NA,"672",0
"SA04CA_1997O","SA04CA_1997O","Southern African Development Community (SADC) DR Congo Accession","1997","MOZ","1997",NA,"Mozambique",NA,"672",0
"SA04CA_1997O","SA04CA_1997O","Southern African Development Community (SADC) DR Congo Accession","1997","MUS","1997",NA,"Mauritius",NA,"672",0
"SA04CA_1997O","SA04CA_1997O","Southern African Development Community (SADC) DR Congo Accession","1997","MWI","1997",NA,"Malawi",NA,"672",0
"SA04CA_1997O","SA04CA_1997O","Southern African Development Community (SADC) DR Congo Accession","1997","NAM","1997",NA,"Namibia",NA,"672",0
"SA04CA_1997O","SA04CA_1997O","Southern African Development Community (SADC) DR Congo Accession","1997","SWZ","1997",NA,"Eswatini",NA,"672",0
"SA04CA_1997O","SA04CA_1997O","Southern African Development Community (SADC) DR Congo Accession","1997","TZA","1997",NA,"Tanzania",NA,"672",0
"SA04CA_1997O","SA04CA_1997O","Southern African Development Community (SADC) DR Congo Accession","1997","ZAF","1997",NA,"South Africa",NA,"672",0
"SA04CA_1997O","SA04CA_1997O","Southern African Development Community (SADC) DR Congo Accession","1997","ZMB","1997",NA,"Zambia",NA,"672",0
"SA04CA_1997O","SA04CA_1997O","Southern African Development Community (SADC) DR Congo Accession","1997","ZWE","1997",NA,"Zimbabwe",NA,"672",0
"SADCSA_1997O","SADCSA_1997O","Southern African Development Community (SADC) Seychelles Accession","1997","BWA","1997",NA,"Botswana",NA,"672",0
"SADCSA_1997O","SADCSA_1997O","Southern African Development Community (SADC) Seychelles Accession","1997","COD","1997",NA,"Congo - Kinshasa",NA,"672",0
"SADCSA_1997O","SADCSA_1997O","Southern African Development Community (SADC) Seychelles Accession","1997","LSO","1997",NA,"Lesotho",NA,"672",0
"SADCSA_1997O","SADCSA_1997O","Southern African Development Community (SADC) Seychelles Accession","1997","MOZ","1997",NA,"Mozambique",NA,"672",0
"SADCSA_1997O","SADCSA_1997O","Southern African Development Community (SADC) Seychelles Accession","1997","MUS","1997",NA,"Mauritius",NA,"672",0
"SADCSA_1997O","SADCSA_1997O","Southern African Development Community (SADC) Seychelles Accession","1997","MWI","1997",NA,"Malawi",NA,"672",0
"SADCSA_1997O","SADCSA_1997O","Southern African Development Community (SADC) Seychelles Accession","1997","NAM","1997",NA,"Namibia",NA,"672",0
"SADCSA_1997O","SADCSA_1997O","Southern African Development Community (SADC) Seychelles Accession","1997","SWZ","1997",NA,"Eswatini",NA,"672",0
"SADCSA_1997O","SADCSA_1997O","Southern African Development Community (SADC) Seychelles Accession","1997","SYC","1997",NA,"Seychelles",NA,"672",0
"SADCSA_1997O","SADCSA_1997O","Southern African Development Community (SADC) Seychelles Accession","1997","TZA","1997",NA,"Tanzania",NA,"672",0
"SADCSA_1997O","SADCSA_1997O","Southern African Development Community (SADC) Seychelles Accession","1997","ZAF","1997",NA,"South Africa",NA,"672",0
"SADCSA_1997O","SADCSA_1997O","Southern African Development Community (SADC) Seychelles Accession","1997","ZMB","1997",NA,"Zambia",NA,"672",0
"SADCSA_1997O","SADCSA_1997O","Southern African Development Community (SADC) Seychelles Accession","1997","ZWE","1997",NA,"Zimbabwe",NA,"672",0
"BR04TA_1998O","BR04TA_1998O","Belarus Russia Kazakhstan Kyrgyzstan CU Tajikistan Accession","1998","BLR","1998",NA,"Belarus",NA,"108",0
"BR04TA_1998O","BR04TA_1998O","Belarus Russia Kazakhstan Kyrgyzstan CU Tajikistan Accession","1998","KAZ","1998",NA,"Kazakhstan",NA,"108",0
"BR04TA_1998O","BR04TA_1998O","Belarus Russia Kazakhstan Kyrgyzstan CU Tajikistan Accession","1998","KGZ","1998",NA,"Kyrgyzstan",NA,"108",0
"BR04TA_1998O","BR04TA_1998O","Belarus Russia Kazakhstan Kyrgyzstan CU Tajikistan Accession","1998","RUS","1998",NA,"Russia",NA,"108",0
"BR04TA_1998O","BR04TA_1998O","Belarus Russia Kazakhstan Kyrgyzstan CU Tajikistan Accession","1998","TJK","1998",NA,"Tajikistan",NA,"108",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","AGO","1998","1999","Angola",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","BDI","1998","1999","Burundi",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","COD","1998","1999","Congo - Kinshasa",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","COM","1998","1999","Comoros",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","DJI","1998","1999","Djibouti",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","EGY","1998","1999","Egypt",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","ERI","1998","1999","Eritrea",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","ETH","1998","1999","Ethiopia",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","KEN","1998","1999","Kenya",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","MDG","1998","1999","Madagascar",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","MUS","1998","1999","Mauritius",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","MWI","1998","1999","Malawi",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","NAM","1998","1999","Namibia",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","RWA","1998","1999","Rwanda",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","SDN","1998","1999","Sudan",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","SWZ","1998","1999","Eswatini",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","TZA","1998","1999","Tanzania",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","UGA","1998","1999","Uganda",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","ZMB","1998","1999","Zambia",NA,"243",0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","ZWE","1998","1999","Zimbabwe",NA,"243",0
"CNTADR_1998O","CNTADR_1998O","Central America Dominican Republic","1998","CRI","1998","2001","Costa Rica",NA,"184",0
"CNTADR_1998O","CNTADR_1998O","Central America Dominican Republic","1998","DOM","1998","2001","Dominican Republic",NA,"184",0
"CNTADR_1998O","CNTADR_1998O","Central America Dominican Republic","1998","GTM","1998","2001","Guatemala",NA,"184",0
"CNTADR_1998O","CNTADR_1998O","Central America Dominican Republic","1998","HND","1998","2001","Honduras",NA,"184",0
"CNTADR_1998O","CNTADR_1998O","Central America Dominican Republic","1998","NIC","1998","2001","Nicaragua",NA,"184",0
"CNTADR_1998O","CNTADR_1998O","Central America Dominican Republic","1998","SLV","1998","2001","El Salvador",NA,"184",0
"ERECTA_1998O5","ERECTA_1998O5","Eurasian Economic Community (Union Of The 5) Tajikistan Accession","1998","BLR","1998",NA,"Belarus",NA,"435",0
"ERECTA_1998O5","ERECTA_1998O5","Eurasian Economic Community (Union Of The 5) Tajikistan Accession","1998","KAZ","1998",NA,"Kazakhstan",NA,"435",0
"ERECTA_1998O5","ERECTA_1998O5","Eurasian Economic Community (Union Of The 5) Tajikistan Accession","1998","KGZ","1998",NA,"Kyrgyzstan",NA,"435",0
"ERECTA_1998O5","ERECTA_1998O5","Eurasian Economic Community (Union Of The 5) Tajikistan Accession","1998","RUS","1998",NA,"Russia",NA,"435",0
"ERECTA_1998O5","ERECTA_1998O5","Eurasian Economic Community (Union Of The 5) Tajikistan Accession","1998","TJK","1998",NA,"Tajikistan",NA,"435",0
"AS05CA_1999O","AS05CA_1999O","Association Of South East Asian Nations (ASEAN) FTA Cambodia Accession","1999","BRN","1999",NA,"Brunei",NA,"64",0
"AS05CA_1999O","AS05CA_1999O","Association Of South East Asian Nations (ASEAN) FTA Cambodia Accession","1999","IDN","1999",NA,"Indonesia",NA,"64",0
"AS05CA_1999O","AS05CA_1999O","Association Of South East Asian Nations (ASEAN) FTA Cambodia Accession","1999","KHM","1999",NA,"Cambodia",NA,"64",0
"AS05CA_1999O","AS05CA_1999O","Association Of South East Asian Nations (ASEAN) FTA Cambodia Accession","1999","LAO","1999",NA,"Laos",NA,"64",0
"AS05CA_1999O","AS05CA_1999O","Association Of South East Asian Nations (ASEAN) FTA Cambodia Accession","1999","MMR","1999",NA,"Myanmar (Burma)",NA,"64",0
"AS05CA_1999O","AS05CA_1999O","Association Of South East Asian Nations (ASEAN) FTA Cambodia Accession","1999","MYS","1999",NA,"Malaysia",NA,"64",0
"AS05CA_1999O","AS05CA_1999O","Association Of South East Asian Nations (ASEAN) FTA Cambodia Accession","1999","PHL","1999",NA,"Philippines",NA,"64",0
"AS05CA_1999O","AS05CA_1999O","Association Of South East Asian Nations (ASEAN) FTA Cambodia Accession","1999","SGP","1999",NA,"Singapore",NA,"64",0
"AS05CA_1999O","AS05CA_1999O","Association Of South East Asian Nations (ASEAN) FTA Cambodia Accession","1999","THA","1999",NA,"Thailand",NA,"64",0
"AS05CA_1999O","AS05CA_1999O","Association Of South East Asian Nations (ASEAN) FTA Cambodia Accession","1999","VNM","1999",NA,"Vietnam",NA,"64",0
"EC04AA_1999O","EC04AA_1999O","Economic Community Of Central African States (ECCAS-CEEAC) Angola Accession","1999","AGO","1999",NA,"Angola",NA,"363",0
"EC04AA_1999O","EC04AA_1999O","Economic Community Of Central African States (ECCAS-CEEAC) Angola Accession","1999","BDI","1999",NA,"Burundi",NA,"363",0
"EC04AA_1999O","EC04AA_1999O","Economic Community Of Central African States (ECCAS-CEEAC) Angola Accession","1999","CAF","1999",NA,"Central African Republic",NA,"363",0
"EC04AA_1999O","EC04AA_1999O","Economic Community Of Central African States (ECCAS-CEEAC) Angola Accession","1999","CMR","1999",NA,"Cameroon",NA,"363",0
"EC04AA_1999O","EC04AA_1999O","Economic Community Of Central African States (ECCAS-CEEAC) Angola Accession","1999","COD","1999",NA,"Congo - Kinshasa",NA,"363",0
"EC04AA_1999O","EC04AA_1999O","Economic Community Of Central African States (ECCAS-CEEAC) Angola Accession","1999","COG","1999",NA,"Congo - Brazzaville",NA,"363",0
"EC04AA_1999O","EC04AA_1999O","Economic Community Of Central African States (ECCAS-CEEAC) Angola Accession","1999","GAB","1999",NA,"Gabon",NA,"363",0
"EC04AA_1999O","EC04AA_1999O","Economic Community Of Central African States (ECCAS-CEEAC) Angola Accession","1999","GNQ","1999",NA,"Equatorial Guinea",NA,"363",0
"EC04AA_1999O","EC04AA_1999O","Economic Community Of Central African States (ECCAS-CEEAC) Angola Accession","1999","RWA","1999",NA,"Rwanda",NA,"363",0
"EC04AA_1999O","EC04AA_1999O","Economic Community Of Central African States (ECCAS-CEEAC) Angola Accession","1999","STP","1999",NA,"São Tomé & Príncipe",NA,"363",0
"EC04AA_1999O","EC04AA_1999O","Economic Community Of Central African States (ECCAS-CEEAC) Angola Accession","1999","TCD","1999",NA,"Chad",NA,"363",0
"ERSNEC_1999O","ERSNEC_1999O","Eurasian Economic Community (EAEC)","1999","BLR","1999","2001","Belarus",NA,"434",0
"ERSNEC_1999O","ERSNEC_1999O","Eurasian Economic Community (EAEC)","1999","KAZ","1999","2001","Kazakhstan",NA,"434",0
"ERSNEC_1999O","ERSNEC_1999O","Eurasian Economic Community (EAEC)","1999","KGZ","1999","2001","Kyrgyzstan",NA,"434",0
"ERSNEC_1999O","ERSNEC_1999O","Eurasian Economic Community (EAEC)","1999","RUS","1999","2001","Russia",NA,"434",0
"ERSNEC_1999O","ERSNEC_1999O","Eurasian Economic Community (EAEC)","1999","TJK","1999","2001","Tajikistan",NA,"434",0
"ARE-JOR[UAE]_2000O","ARE-JOR[UAE]_2000O","Jordan UAE","2000","ARE","2000","2001","United Arab Emirates",NA,"542",0
"ARE-JOR[UAE]_2000O","ARE-JOR[UAE]_2000O","Jordan UAE","2000","JOR","2000","2001","Jordan",NA,"542",0
"CAISBA_2000O","CAISBA_2000O","Central American Integration System Belize Accession","2000","BLZ","2000",NA,"Belize",NA,"190",0
"CAISBA_2000O","CAISBA_2000O","Central American Integration System Belize Accession","2000","CRI","2000",NA,"Costa Rica",NA,"190",0
"CAISBA_2000O","CAISBA_2000O","Central American Integration System Belize Accession","2000","GTM","2000",NA,"Guatemala",NA,"190",0
"CAISBA_2000O","CAISBA_2000O","Central American Integration System Belize Accession","2000","HND","2000",NA,"Honduras",NA,"190",0
"CAISBA_2000O","CAISBA_2000O","Central American Integration System Belize Accession","2000","NIC","2000",NA,"Nicaragua",NA,"190",0
"CAISBA_2000O","CAISBA_2000O","Central American Integration System Belize Accession","2000","PAN","2000",NA,"Panama",NA,"190",0
"CAISBA_2000O","CAISBA_2000O","Central American Integration System Belize Accession","2000","SLV","2000",NA,"El Salvador",NA,"190",0
"CM04WN_2000O","CM04WN_2000O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Namibia","2000","AGO","2000",NA,"Angola",NA,"243",0
"CM04WN_2000O","CM04WN_2000O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Namibia","2000","BDI","2000",NA,"Burundi",NA,"243",0
"CM04WN_2000O","CM04WN_2000O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Namibia","2000","COD","2000",NA,"Congo - Kinshasa",NA,"243",0
"CM04WN_2000O","CM04WN_2000O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Namibia","2000","COM","2000",NA,"Comoros",NA,"243",0
"CM04WN_2000O","CM04WN_2000O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Namibia","2000","DJI","2000",NA,"Djibouti",NA,"243",0
"CM04WN_2000O","CM04WN_2000O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Namibia","2000","EGY","2000",NA,"Egypt",NA,"243",0
"CM04WN_2000O","CM04WN_2000O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Namibia","2000","ERI","2000",NA,"Eritrea",NA,"243",0
"CM04WN_2000O","CM04WN_2000O","Common Market For Eastern And Southern Africa (COMESA) Withdrawal Namibia","2000","ETH","2000",NA,"Ethiopia",NA,"243",0
